19
24
20
28
24
29
32
36
37
49
53
58
63
66
76
75
82
90
98
98
102
103
107
106
109
105
103
102
98
93
87
82
76
69
61
55
52
42
36
34
26
24
23
20
20
20
21
24
26
34
33
34
45
53
54
59
63
72
81
79
90
96
98
96
98
102
106
111
104
103
102
98
92
87
85
74
71
62
57
50
46
41
34
32
26
22
20
22
21
21
24
25
32
33
37
40
46
53
60
63
69
74
83
82
90
94
101
102
104
106
109
106
102
106
100
94
93
87
78
75
66
61
53
46
42
40
30
27
26
24
20
25
21
23
23
29
27
37
41
42
51
58
65
63
74
80
90
90
94
98
103
102
109
105
108
106
106
101
100
92
88
82
74
69
65
58
48
42
40
32
29
24
24
22
20
22
19
26
28
26
33
39
42
48
50
61
69
74
78
82
90
88
94
98
102
109
105
106
106
106
98
95
93
90
85
74
71
63
58
54
42
42
34
30
24
25
23
20
20
20
26
27
28
32
35
42
47
51
60
62
73
74
78
84
93
96
99
102
106
103
102
106
105
99
100
95
90
86
78
73
69
58
56
46
40
38
32
30
24
28
21
21
20
24
22
29
31
34
40
42
51
50
58
69
74
78
85
89
97
96
103
104
108
108
106
105
105
99
98
94
87
82
77
74
63
58
47
42
37
32
29
26
21
24
18
24
21
18
25
31
32
38
42
49
55
58
66
74
79
78
86
90
96
103
102
103
106
104
102
103
101
98
95
88
84
75
74
66
58
56
46
40
33
32
29
24
21
21
24
21
22
26
27
32
37
40
49
58
61
59
66
74
85
86
91
94
101
99
99
106
108
106
106
103
98
95
90
86
80
74
69
58
52
46
42
38
30
31
25
23
18
24
18
21
25
26
31
34
39
42
46
56
62
66
74
78
87
88
95
98
103
105
106
108
109
104
103
102
98
94
87
79
76
70
62
56
49
42
38
32
29
27
24
26
21
18
21
28
24
29
34
39
45
46
55
58
66
66
74
82
88
97
95
99
104
103
102
103
105
106
103
98
93
88
88
78
74
62
59
52
45
42
37
30
27
23
24
21
20
22
22
24
28
32
37
42
47
47
58
62
72
75
82
86
93
94
96
106
105
106
107
109
104
102
98
95
93
90
82
74
66
59
51
48
40
41
32
29
22
26
20
21
21
24
24
26
31
32
40
45
47
58
62
67
77
78
85
90
95
101
106
103
107
104
106
106
106
102
101
98
90
82
74
68
63
58
50
44
37
34
27
26
21
18
21
23
18
24
26
31
35
40
43
46
55
58
62
71
78
87
87
91
98
98
98
103
107
106
106
99
103
95
96
90
82
75
74
65
58
54
49
40
34
31
26
24
21
22
19
21
24
24
29
34
36
40
42
50
61
62
70
75
84
83
87
98
101
98
105
108
106
104
106
102
101
98
92
88
79
74
66
62
52
53
42
37
30
31
24
21
21
18
21
24
23
26
32
34
42
42
49
56
64
66
73
79
87
90
96
100
103
102
104
106
107
106
103
106
99
90
90
79
77
70
62
58
49
46
40
34
29
26
23
23
18
22
24
24
28
34
34
42
43
46
50
58
66
77
76
83
88
90
92
101
101
106
106
106
107
99
104
99
98
90
86
78
71
66
63
53
46
41
34
31
25
24
22
20
19
18
21
26
27
32
34
40
48
50
57
63
71
74
75
90
93
91
99
101
104
103
106
105
105
106
100
98
91
83
78
75
66
68
56
49
40
40
30
29
25
24
21
18
21
20
24
27
32
34
38
43
49
54
61
67
77
81
82
90
97
95
99
103
107
106
109
106
106
98
98
90
87
82
78
70
63
59
50
42
39
34
29
29
18
24
18
21
23
26
26
32
34
34
40
48
54
65
64
71
78
82
83
93
97
98
103
99
107
102
106
104
104
98
96
90
85
79
76
66
60
54
42
41
33
32
27
24
21
19
21
26
21
26
26
32
37
40
46
50
59
62
66
74
83
82
93
95
98
99
98
103
108
106
106
104
99
94
90
86
78
81
69
62
52
52
42
37
31
26
26
24
21
18
24
23
26
26
30
33
37
42
49
56
63
69
74
80
87
87
93
98
103
103
109
106
109
106
102
98
99
94
90
83
77
71
63
58
52
42
40
37
26
29
26
21
21
24
22
26
26
26
32
38
42
53
53
60
67
70
73
85
89
90
97
98
103
99
106
106
106
106
102
98
95
90
87
78
73
68
58
53
45
42
36
32
26
24
21
26
20
18
24
24
28
31
34
42
48
50
56
62
71
74
81
87
90
93
96
101
105
106
106
106
106
98
98
95
90
93
81
75
66
63
54
53
44
40
33
26
23
22
24
22
24
24
24
26
29
34
39
44
51
56
58
69
77
75
83
90
96
98
101
106
107
106
106
104
105
102
98
94
87
83
75
74
65
58
53
48
34
37
32
28
23
24
21
24
20
24
24
30
32
41
42
48
54
59
61
69
80
78
87
90
97
94
98
104
106
106
106
103
103
98
97
90
86
81
74
69
60
55
47
42
34
30
29
26
20
18
18
19
21
24
26
32
36
40
42
56
60
58
69
77
79
83
90
93
101
106
104
106
107
102
102
102
98
101
92
87
79
77
66
65
55
46
44
34
30
26
26
24
24
24
19
21
21
26
31
33
40
44
46
57
64
66
71
78
87
88
95
104
104
98
104
106
107
106
104
102
99
94
90
88
77
67
67
61
46
47
42
36
29
26
25
26
18
20
18
24
26
33
32
37
40
48
49
61
68
72
77
78
89
88
96
99
106
106
106
106
107
103
105
99
95
92
90
81
73
66
61
54
46
40
37
34
26
26
24
18
21
18
22
26
28
32
34
42
48
47
56
65
66
73
74
85
93
98
99
104
106
102
104
104
104
109
100
95
90
88
80
77
68
58
57
46
41
38
34
30
26
26
22
19
20
24
25
26
29
33
42
45
51
53
59
66
74
78
85
96
97
96
98
100
107
106
106
106
105
100
96
98
87
82
79
71
62
60
50
47
39
34
31
26
21
22
18
22
20
25
25
29
34
38
40
49
55
58
65
66
77
76
83
91
98
98
103
103
107
106
108
103
103
101
98
93
85
79
74
67
60
54
52
42
34
34
26
24
21
18
19
20
21
26
26
34
37
40
45
53
58
61
66
74
83
88
90
98
99
98
99
103
106
111
103
101
99
98
90
85
81
74
70
59
53
47
42
40
34
32
26
22
21
22
21
21
23
26
32
35
37
42
46
56
63
66
73
75
87
83
90
96
103
104
106
106
108
104
102
106
97
91
90
85
74
73
63
59
52
42
42
34
28
26
24
23
20
25
21
24
24
30
30
37
43
42
53
58
65
66
74
81
90
90
96
99
105
102
108
107
108
106
106
101
95
90
86
79
72
66
61
58
46
42
34
30
28
22
22
20
21
22
20
26
29
27
36
44
42
50
56
64
69
74
81
88
91
90
96
99
104
109
106
105
106
102
98
95
93
90
83
74
69
62
58
50
42
42
34
28
23
24
23
21
21
21
26
28
29
34
35
43
50
54
64
72
75
74
79
88
95
98
99
102
107
103
104
106
103
98
100
95
88
84
75
71
65
58
53
46
40
34
30
28
24
28
21
21
20
24
24
29
33
34
41
43
53
56
62
70
74
79
86
91
99
98
103
103
108
108
106
106
103
98
95
92
86
82
77
72
59
56
46
42
37
30
27
24
21
22
18
26
23
24
28
36
34
40
42
52
59
59
69
74
81
80
86
92
98
103
103
105
106
105
102
103
101
98
93
83
81
74
72
63
58
47
42
38
31
31
28
22
21
20
24
21
21
26
29
34
38
42
49
58
62
62
72
74
85
88
94
96
101
101
104
106
108
106
105
101
98
93
90
85
77
74
66
58
50
46
40
35
28
29
24
23
18
23
19
23
25
26
31
34
42
42
50
58
62
74
75
81
89
89
97
99
103
106
106
108
109
103
104
100
96
91
87
78
74
66
59
54
47
42
35
31
25
26
24
26
21
18
21
28
24
32
34
41
48
47
57
59
70
70
74
82
90
99
97
100
104
103
102
103
105
106
101
98
93
86
79
76
72
62
56
47
41
40
36
30
25
23
24
21
20
21
22
26
29
32
37
42
50
50
58
66
73
78
82
88
93
95
98
106
105
106
107
109
104
102
98
94
87
82
79
74
63
58
50
46
38
39
30
28
22
24
18
21
21
24
25
26
31
34
42
46
50
58
63
69
77
78
87
90
98
101
106
105
109
106
106
106
104
100
95
96
87
78
74
66
61
54
47
42
36
34
26
26
21
18
21
21
18
24
26
31
37
42
45
47
