,local_file_path,local_bus_expression,remote_bus_expression,remote_file_path,remote_file_declared_line,local_bus_type,remote_bus_type,local_net_name,remote_net_name,local_bus_shape,remote_bus_shape,change_remote_or_local,line_to_update,file_path,local_file_declared_line,file_to_update,net_to_update
33,/p/hip/wa/yehudabe/flcn3/flc_n3/soswa/ethflctc2top_lane_top_svrun1/3.ethflctc2top_lane_top/ethadcrefgenshr_dcmon_sw_top.v,vin_dcmon[1]   ,wrealavg in1,/p/hip/wa/yehudabe/flcn3/flc_n3/soswa/ethflctc2top_lane_top_svrun1/3.ethflctc2top_lane_top/msv_convert_wrealavg_to_real.sv,46,real,wrealavg,,in1,,,remote,46,,,none,none
